id,temperature,irradiance,humidity,panel_age,maintenance_count,soiling_ratio,voltage,current,module_temperature,cloud_coverage,wind_speed,pressure,string_id,error_code,installation_type,efficiency,error_code_E00,error_code_E01,error_code_E02,error_code_nan,installation_type_encoded,power,area
1416,19.4268928537225,1057.3184026389931,71.5409164555868,30.525536031378167,4.0,0.4004835225076021,43.31009065306176,2.3776498768952767,27.54119213865276,74.52094292605014,7.982352199348834,1019.4765511937474,C3,E02,fixed,0.4838730956634864,0.0,0.0,1.0,0.0,1.0,49.827428017072805,0.09739377603998385
1418,12.853672368376044,742.7847517057279,64.9184472877424,9.589814223247178,5.0,0.5304981862838616,18.83424744856406,2.933462929923565,18.06856370353847,54.1776398705776,5.438280260107955,1007.8561934992896,D4,E00,fixed,0.578940762658567,1.0,0.0,0.0,0.0,1.0,31.986226283804488,0.07438166518159571
1420,32.62800527052271,445.6934604453309,70.34975727079085,9.687957988064277,4.0,0.7853717733368111,0.0,3.3810575743897635,36.61552276668462,44.11557875389824,3.3141373666250526,1027.8990765122464,B2,E01,fixed,0.4902378450512102,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1421,24.77383246232929,447.647793240098,95.62181937006449,3.113374963661213,8.0,0.6498614167153305,0.0,2.4523741860188624,31.541254970656023,80.86319767980545,12.836534179551482,1019.9278995005752,D4,E01,tracking,0.499671973388389,0.0,1.0,0.0,0.0,2.0,0.0,0.0
1422,12.27758620721594,597.6326490798793,90.09166248069955,14.140229651019247,8.0,0.582077288392729,0.0,1.2115267236101628,17.915690549896034,63.49071536023033,0.6566727738111872,1020.3503940317268,D4,E00,tracking,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
1423,34.48652655378087,850.296568758474,83.74451999521284,25.041367268596897,9.0,0.818243682384491,29.82732842931098,7.315596866137073,35.84009785190253,59.76740218056502,13.092156185438755,1015.3816511881134,B2,E01,tracking,0.7040201783108714,0.0,1.0,0.0,0.0,2.0,153.6205191119066,0.25662188746840575
1425,23.694014595121715,272.1390942156774,28.137205577661,12.52805562050357,2.0,0.9062315869257596,11.414693814975237,0.6740380658362208,29.04605656761366,55.82677393197999,8.069445179390161,1007.20917488999,B2,E01,tracking,0.4607049330508972,0.0,1.0,0.0,0.0,2.0,7.693938141158582,0.061367
1428,31.926506797212063,663.6648821119466,58.914574162846776,19.364434032663816,4.0,0.7780968657740314,55.253006431026,0.5131217345111065,36.75768775684957,82.70417027645361,4.442458789425119,1004.5101912937314,C3,E01,fixed,0.5256312038365359,0.0,1.0,0.0,0.0,1.0,14.902442798088554,0.04271963043549903
1433,17.910157272370903,2543.227223515368,91.33922358738862,5.467800431670696,5.0,0.8509155015134815,43.59744651233143,1.1914049057982083,20.37540230704208,49.34100692294113,5.0412870888918455,1027.2438680912549,D4,E00,dual-axis,0.3330844632300275,1.0,0.0,0.0,0.0,0.0,51.94221165506666,0.061317
1434,25.235488592116685,559.2371528864875,88.07275224395575,25.4349360781683,4.0,0.6628995778205329,17.35451783952348,1.748359409674932,31.48674466583376,12.523033856224764,0.2506074769621358,1023.1934513990476,A1,E02,fixed,0.5486623012695282,0.0,0.0,1.0,0.0,1.0,16.647475643458495,0.05425593490792461
1435,14.56366736405755,479.1378041933516,12.60127389568366,26.2357743223969,3.0,0.6938874052389232,7.407372486425686,1.1977027989146958,14.80159347421944,81.37614882995307,2.520423027086566,1019.4479061080426,D4,E00,tracking,0.5615802108263149,1.0,0.0,0.0,0.0,2.0,4.982244588389168,0.018516240384187276
1436,11.11745925837095,390.0030738675728,59.577774408969134,19.22706747020299,1.0,0.5263037517891767,0.0,0.8510853598630853,20.000055678918272,20.28479340768865,0.3995639221121078,1013.30256474636,C3,E00,fixed,0.447392925330476,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1437,24.88456153869629,-238.90470608626745,90.97785681157217,9.257685853695245,3.0,0.7985122245645759,0.0,0.5368576121374897,31.722552443076573,89.69619815615019,6.493457345709178,1020.566331213044,A1,E00,fixed,0.3011382108729553,1.0,0.0,0.0,0.0,1.0,0.0,-0.0
1439,15.349914277521174,780.2101628507917,52.32914946595667,26.309125354739784,3.0,0.4382660952167065,0.0,2.5837071071741216,13.76182769550286,15.999030800140424,7.562921397167821,1024.673672404517,B2,E00,tracking,0.5325359226531517,1.0,0.0,0.0,0.0,2.0,0.0,0.0
1442,13.813251503861434,152.32864250618593,65.73486816457324,18.61504506827352,5.0,0.660916457156052,0.0,1.4219667504683424,14.171921804216383,50.77080407616387,1.371177966962727,1000.7668225241252,B2,E02,dual-axis,0.386575908476422,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1444,9.616203319007475,463.99308498633087,77.61214361770965,28.417471355882945,4.0,0.5559517878293325,55.80427975267409,1.2411872107998074,13.738219131290556,51.71980273413681,11.188331717789698,1012.3606651868528,C3,E01,fixed,0.4696090584259407,0.0,1.0,0.0,0.0,1.0,32.52679441382826,0.14927713489297842
1449,21.00040287879346,351.6949537824102,14.669680507817729,16.899757385253906,2.0,0.6983645930149446,21.21169926088656,0.3459680063496186,29.698037949343185,74.38072976653862,14.73523796121631,1010.6949618060652,D4,E01,dual-axis,0.4720760853181863,0.0,1.0,0.0,0.0,0.0,3.4643630691407266,0.02086629115843639
1450,42.66687714250483,418.61374712011707,84.78892248472877,12.534792172821074,5.0,0.7953424586868416,8.656150682530601,1.2241367371122234,49.935603784046165,7.480496187283537,7.644163635901044,1029.521530633341,C3,E00,dual-axis,0.5014498119241808,1.0,0.0,0.0,0.0,0.0,5.313518685798382,0.025312862096294818
1454,26.734574535381967,866.7953126772605,23.54747225676519,14.793353804204472,0.0,0.8564256019911544,11.668645883882633,2.64503091054394,27.689162563840547,78.35665873459568,4.37342465418847,1008.2572751762395,A1,E01,tracking,0.7887908535153593,0.0,1.0,0.0,0.0,2.0,24.34518493586864,0.03560694041103178
1455,26.71551706642845,471.4475270555408,23.11611244298706,2.0779553188439475,5.0,0.642873227596283,0.0,2.063243940424223,32.92406286913973,16.729156907335675,2.734048270160089,1032.7181486243276,D4,E01,dual-axis,0.5354229192736184,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1457,26.27453157402704,522.6856409380432,68.72043045965964,10.728827087471691,6.0,0.4306342171754862,11.324827371137758,2.9532462835466253,30.412844770934832,6.677013536891796,9.596647956438886,1003.9538967694168,D4,E00,fixed,0.4538186600708024,1.0,0.0,0.0,0.0,1.0,15.177967058191287,0.06398684357503538
1458,28.7566217081722,946.3295985561818,90.75870231771582,29.45341031364749,4.0,0.5833545273221193,34.5281311450215,1.8654666162315088,33.24909210205078,90.90231139840049,7.080121703498587,1014.9046058980546,C3,E01,tracking,0.5379179627234641,0.0,1.0,0.0,0.0,2.0,34.64787476363127,0.0680641037437413
1459,41.31523094229656,589.3298556776567,57.43356764259182,18.913858408982406,7.0,0.7087327518832648,3.825233104702191,0.167427261285789,46.51178984935067,7.485623150095999,10.759992256285226,1017.1320450778992,A1,E01,fixed,0.572770473582682,0.0,1.0,0.0,0.0,1.0,0.36682987752816326,0.001086739957817998
1461,30.931108411112223,318.8472371205689,18.923933789108936,15.096055639344929,5.0,0.8035573959350586,32.84606152052853,2.3115281102257788,35.490036548850554,73.30067311416148,7.495365327789262,1019.3601828128668,B2,E02,fixed,0.501695660021979,0.0,0.0,1.0,0.0,1.0,38.091039557057385,0.2381221653371168
1462,7.987427796635313,286.56019435314704,16.738254240812623,9.773197405731077,1.0,0.7168479710235329,0.0,1.6002794378383656,7.208279157043193,18.061928082924272,10.904885508348482,1001.0068707735962,D4,E01,dual-axis,0.4635829805741799,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1464,5.909892381638652,747.1383106163288,55.33671201257184,16.412152061766747,1.0,0.9971103261448304,13.7172075292568,2.919862352587734,7.543904570182903,99.1543924998701,6.998933742787782,1012.7360418886587,C3,E02,dual-axis,0.8244515215543097,0.0,0.0,1.0,0.0,0.0,33.02122736905237,0.053607688533960966
1465,18.52804778062633,510.0641255001157,99.49719721515072,11.242470248577485,4.0,0.6625952560676818,12.930177665968223,1.3617812884599685,24.169627971568723,87.77105133883184,13.723166324698386,1024.1432415643776,D4,E02,dual-axis,0.5368814586915276,0.0,0.0,1.0,0.0,0.0,9.453448454930589,0.034521294719000034
1466,18.16519260637281,178.40166622907572,93.47219691219712,16.59288757459736,3.0,0.92994278197166,2.7774255364532445,1.955679495019199,20.7143554892112,97.31417999463976,14.586650243370274,1004.6512052038852,B2,E00,tracking,0.3841713946828534,1.0,0.0,0.0,0.0,2.0,2.0867245752877794,0.030446768157477263
1469,30.30255325458998,58.09447176515475,68.13947987440531,6.628471901251445,4.0,0.403828711412649,5.43426899381136,0.0428559810478824,34.10434341430664,78.40837293777024,3.3817335297162505,1040.894408124492,D4,E01,tracking,0.3884059198887526,0.0,1.0,0.0,0.0,2.0,0.0904562155150497,0.004008831166403054
1470,18.246810501863884,527.3713398617718,68.96875772638069,21.95449839916128,8.0,0.8981249425263603,1.813915826834961,1.2447805905175937,21.2237543437746,36.58788377563001,4.544998694772644,1029.524117404005,C3,E02,tracking,0.5213935200948489,0.0,0.0,1.0,0.0,2.0,1.177268618265475,0.0042814750127844504
1472,31.84426423582728,496.6460532687978,95.6385278032123,7.822753236239664,3.0,0.9869270378198184,0.0,2.555571486762731,34.06069727114816,75.90744042170525,13.056055896440537,1021.0151536904982,A1,E01,dual-axis,0.5224921841088461,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1473,16.372403762538667,-65.10368933446308,58.69549853186869,4.006296228669696,6.0,0.731198761620791,0.0,2.301249417114378,25.439645482740723,57.70609337596666,2.768228981259204,1009.6962784699406,A1,E01,tracking,0.3746498144185602,0.0,1.0,0.0,0.0,2.0,0.0,-0.0
1476,47.88105877309709,1023.9996875563598,37.52647240582115,18.95707054634677,4.0,0.56055957863298,3.704833970472844,1.9038937392820363,52.60732450450288,57.31200408935547,13.256295522558268,1026.7797730335149,B2,E00,dual-axis,0.6272394989100774,1.0,0.0,0.0,0.0,0.0,4.424302928272446,0.006888293314127045
1477,9.853900461159146,135.7155217701109,71.44836313522416,18.950271131952345,5.0,0.8517760512906042,0.0,1.033057284363426,15.454125319310478,40.20853909215927,1.3619892608520208,1008.2641176820588,B2,E01,fixed,0.3769478582057141,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1480,25.011137132503123,612.494585336637,3.978038732809974,12.856185881651806,2.0,0.6980552137958952,12.644047653989771,2.053936477510004,25.011137132503123,23.0562842010692,5.514585730536259,1022.1052692345736,C3,E00,dual-axis,0.6424744877018411,1.0,0.0,0.0,0.0,0.0,16.685107868501664,0.04240049026005807
1481,55.8256158749908,640.8282683791061,7.282028606356361,7.961732936607466,4.0,0.8066383319104545,22.160051269138968,2.1057296375133703,63.7368701421422,1.776903964571952,6.412030549692779,1010.6874415759122,B2,E00,fixed,0.61117984957803,1.0,0.0,0.0,0.0,1.0,28.51953221439247,0.07281682008858635
1485,23.579473446362112,297.6284202768084,82.22616625682456,14.269529761833464,5.0,0.6320375375217482,29.26403771101916,0.240791830782893,29.823297012758573,47.12217384819732,2.380566769732895,1024.1733409176709,C3,E00,tracking,0.446323303845921,1.0,0.0,0.0,0.0,2.0,3.14503555645077,0.023675632891450055
1487,16.376269625804802,156.7492457786152,2.344934053467629,8.998868644349988,6.0,0.6116414136959357,48.867247882666405,0.5201640281661774,24.19792370089872,67.34134954503102,4.8692201945087685,1011.7899495728352,D4,E00,dual-axis,0.4135994864844378,1.0,0.0,0.0,0.0,0.0,10.513278937828007,0.16216336083647484
1488,9.14438036623159,582.0919932078846,50.851619151446414,17.313973366612075,5.0,0.7030542623451088,15.587597749850415,0.5572818787637732,13.171656231727976,85.47137694145779,3.2811059658166646,1019.3898818355016,A1,E02,tracking,0.5919235472024513,0.0,0.0,1.0,0.0,2.0,5.14185384816702,0.014923218083757933
1489,50.91389247604613,544.6852408215818,98.73205246361644,24.937105343386367,5.0,0.6024473532242297,21.708564482439687,0.2430461080384816,57.62976624649184,7.551350392307931,4.236051233653207,1022.3920891077124,B2,E01,fixed,0.4205679147308814,0.0,1.0,0.0,0.0,1.0,2.2189929071372037,0.009686662522011785
1490,28.819521663254708,345.926727951973,53.49756269171928,16.464491283759173,5.0,0.6057971633670773,19.852542925084062,2.086873875783016,35.43845249923451,50.01807430977095,13.305388620918515,1018.6602890598004,A1,E00,dual-axis,0.455750237891831,1.0,0.0,0.0,0.0,0.0,18.8816198758881,0.11976453349962252
1493,14.576107781999266,232.0746682845639,30.24440298780592,17.908008148429566,4.0,0.5592886607967213,34.60576354111481,0.2313432115104999,15.78046902622306,65.72760004648582,4.386292705954106,1010.9901059260034,B2,E00,tracking,0.4894351161923908,1.0,0.0,0.0,0.0,2.0,3.9183238008694956,0.03449669252379565
1495,10.01126337893946,224.00284115708465,60.58311962890775,6.815298716686512,0.0,0.9103567223170372,0.0,0.1517678153610102,23.18702225532373,80.86113938055296,3.387256514197388,1004.0455304199284,A1,E00,tracking,0.4589303594545746,1.0,0.0,0.0,0.0,2.0,0.0,0.0
1497,11.386056488587684,212.4786264619092,23.87102862863169,0.5805069441994148,8.0,0.8512831662307814,30.38392841822581,0.3846172185535799,12.180966704697584,86.45109759281334,2.2436809909557223,997.1596315016844,A1,E00,dual-axis,0.497887481423371,1.0,0.0,0.0,0.0,0.0,5.818403741831618,0.05499932972808468
1498,30.64555667312187,677.9942557477628,39.44616847963911,21.95701789855957,3.0,0.7276043697323891,41.31497679106965,1.690367775937157,39.32036372051709,6.156204742002636,1.2912268002888838,1004.9270691496116,C3,E00,tracking,0.5807910704208802,1.0,0.0,0.0,0.0,2.0,40.56099953491978,0.10300604295561704
1500,26.12139513263931,358.4262711047484,92.34444140693812,21.8664168990145,5.0,0.6980552137958952,12.24820025684464,2.7480182635029027,26.12139513263931,49.918983459472656,4.481020398384388,1013.9949160750626,B2,E00,tracking,0.4730650432318784,1.0,0.0,0.0,0.0,2.0,15.922554737582697,0.09390572263887861
1501,0.0,343.8491479462052,95.56707121000584,9.07651134840682,4.0,0.8529549802740775,43.12913270712366,0.3704732013220472,0.0,94.3900415820682,10.701360275854071,1008.5896823673498,D4,E01,fixed,0.538761562706752,0.0,1.0,0.0,0.0,1.0,8.608433462966206,0.04646859810381523
1502,25.42925776785588,831.2866822187098,73.03517148042445,20.813443915632355,5.0,0.8182734528483111,3.553667291774076,2.259424208919948,29.002944780779863,39.34065875449597,3.9543370599359577,1017.382802747668,C3,E00,dual-axis,0.6973374911377705,1.0,0.0,0.0,0.0,0.0,5.599091408895957,0.009658812153770147
1504,35.811807769510864,447.0665493639015,46.07720368087014,32.82719982245454,8.0,0.8044958816154257,0.0,2.244914701037374,41.83477161511705,25.565558196440776,12.783855697760831,1022.065742134876,A1,E00,fixed,0.4513229263303441,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1505,42.68309792179666,624.6798602674309,9.811361117432572,0.9956243009816056,4.0,0.9224247488038688,33.21855902545104,2.591196561899189,46.34001541137695,85.95378812413108,8.44278617880837,1005.4653107849828,B2,E00,dual-axis,0.7026310983023834,1.0,0.0,0.0,0.0,0.0,60.479545089786534,0.13779188575271856
1508,17.08673742677302,999.3785444511908,39.75383459666937,33.78141494358313,3.0,0.922132153378306,26.281292301574474,3.523410098010752,16.451216638297286,50.37812042236328,7.137585549949118,1019.2609543313912,B2,E00,tracking,0.7351679545625801,1.0,0.0,0.0,0.0,2.0,68.07638400682298,0.09265735311036816
1509,11.577873512247711,533.0866266006682,21.870143452679837,30.07278698726302,3.0,0.4845645229244584,6.040681369007053,0.9741850081687956,18.19094742735844,35.07420172242338,14.099586346965038,987.8354438689591,A1,E02,fixed,0.4311845355477128,0.0,0.0,1.0,0.0,1.0,2.5374094135634455,0.01103899616903999
1511,30.718366187257097,637.0320949105491,3.962464095340179,31.04222767776005,3.0,0.4635051067729961,0.0,1.5385566071176355,33.13296136004458,79.65661847972532,1.4452540896906436,1020.3902533007312,A1,E01,dual-axis,0.4740705616342412,0.0,1.0,0.0,0.0,0.0,18.517621361485368,0.061317
1513,13.877676814858187,0.6333267775350815,68.7510749821959,11.971871582146608,2.0,0.6046861445347562,19.311136916732497,1.0739077009079048,20.28232580896909,39.22502140677732,10.46033265958887,1021.203942147958,A1,E01,fixed,0.4066240807147022,0.0,1.0,0.0,0.0,1.0,8.432724153323893,32.74514734538793
1514,31.747589057134785,79.4183795522433,56.07255371372274,34.798384543676306,5.0,0.9968176011324856,1.4629525328293995,0.5766094197845103,34.92241938171253,52.50108907104597,2.258930616987294,1019.2146769600636,A1,E02,fixed,0.3226535719296202,0.0,0.0,1.0,0.0,1.0,0.2721751340292685,0.010621624564527046
1516,29.43983480328629,321.2808595256226,85.41368576653075,10.715339733122402,4.0,0.7611211895116621,0.0,0.6839771930946454,33.098334193992294,46.22636773070246,0.7115914431553511,1009.2267721495753,C3,E01,dual-axis,0.4883776088350153,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1517,15.22827765033554,828.0063155549785,61.03743813821853,26.98968951264649,2.0,0.8146937414845741,0.0,1.2787994746480231,16.97270653351521,39.81625402814674,2.141306853847877,1022.2085164340745,B2,E01,dual-axis,0.6620969334992035,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1519,15.737476093722858,16.367316071720538,70.89407145338625,12.055962025867093,2.0,0.7437238878559638,4.030087938282104,0.10481740513645764,15.792466062495151,55.48490319619026,2.3040692897541435,1002.0007925709386,D4,E02,tracking,0.4205673604953879,0.0,0.0,1.0,0.0,2.0,0.4224233601624666,0.061367
1522,16.649266098104377,441.4686156792719,78.94320503297861,22.57211698940273,5.0,0.4878010660625995,57.53721365026578,1.4176305740826052,21.31838946374373,45.57056427001953,10.905068671026273,1023.6208431599022,A1,E00,dual-axis,0.4615457212606857,1.0,0.0,0.0,0.0,0.0,37.64667517398558,0.1847617482222067
1523,22.01643751481608,452.90396818390417,39.785980876358,30.70590765881306,2.0,0.7300907356450357,0.0,1.9635287876904768,24.80473368153002,60.39912460869109,2.49995119822108,1004.0908275577128,D4,E01,dual-axis,0.4639843192594728,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1524,16.706294820299853,393.8843225545256,73.1413202676927,14.802676586455068,1.0,0.4541807661237758,4.873094839193715,2.110868237547283,17.04104244805079,46.400434860387584,13.717346227622793,1021.6402672157302,A1,E02,tracking,0.4438080664569842,0.0,0.0,1.0,0.0,2.0,4.56521441795984,0.02611543675538302
1526,28.99802693750349,799.6299591291734,80.35919572509364,30.196004407468774,4.0,0.8868437107654511,7.546426545475773,1.3499012535315282,36.64908560600555,51.40741826251882,3.043385391483504,1007.3920289348958,B2,E01,dual-axis,0.64704409683139,0.0,1.0,0.0,0.0,0.0,6.591393344127016,0.012739556012277593
1528,18.405483573178564,-33.67341686921399,83.36761888440647,33.00890791644768,4.0,0.6938132693032549,38.31828982129285,0.0617321296124682,18.7783323801644,36.105107168532136,8.746929591308415,1018.5494333044356,C3,E01,tracking,0.2710283559699724,0.0,1.0,0.0,0.0,2.0,0.6411093459392483,-0.07024738959409872
1531,43.5424476703884,577.3478925392362,85.46089093844816,10.890404687989516,0.0,0.966371783092136,46.04680621812063,3.2673224491583515,52.90457744636782,6.435078085660006,12.959992159320372,1005.4953811662136,B2,E01,tracking,0.6338298657924957,0.0,1.0,0.0,0.0,2.0,95.35955351452431,0.26058770736447334
1532,28.67837526086639,745.369937327029,37.9304050403356,27.52481863436585,5.0,0.5046691783145666,37.15301158783792,3.008564735820664,27.93424677074384,74.8443972067198,14.18606133622782,1008.351959247236,B2,E01,dual-axis,0.5109445714553471,0.0,1.0,0.0,0.0,0.0,57.111974242006774,0.14996209921418352
1533,12.959804137680026,208.79297588474,57.0842399597168,10.164525831871964,0.0,0.4903987045394789,17.206188232063813,0.0778083403498174,17.97934281245784,42.51810789401628,3.589430770313061,1010.918435283132,D4,E00,fixed,0.4034061355526018,1.0,0.0,0.0,0.0,1.0,0.5400740630491451,0.006412021019435508
1537,2.858118279409065,78.16307639666209,89.59405524869317,28.65755023342886,4.0,0.473836509063321,10.869849570857788,0.1693870713516985,4.121142596254167,66.68569521095776,7.461697381122693,1014.5797730241878,A1,E01,fixed,0.3413257434261991,0.0,1.0,0.0,0.0,1.0,0.628453049531122,0.0235560327167438
1540,21.46300311719308,434.7750442497875,7.832222413382839,26.560597572046696,2.0,0.960942682673794,20.968010731975497,0.4290005064559891,30.304587483604173,75.08343505859375,14.70377260254887,1027.9935683975402,C3,E00,fixed,0.63104979325202,1.0,0.0,0.0,0.0,1.0,5.676474142564124,0.02068952057474605
1542,13.778250769947489,559.2388471798115,37.11068529360805,11.751866871776487,2.0,0.4873569878040127,7.025506304673476,0.9798152651289064,16.688470621141015,94.57552079315884,9.207452880149448,1017.0577143033762,D4,E02,dual-axis,0.4593803853398013,0.0,0.0,1.0,0.0,0.0,3.1622359879890296,0.01230904891048303
1543,8.36565852721729,473.7604609999568,21.11786676691426,11.044006449795948,4.0,0.8640384408236541,3.4383310529264595,0.0464915762306437,14.875940890663168,28.95343886170016,10.65413092523846,1009.0143410884082,A1,E02,fixed,0.5799789563866751,0.0,0.0,1.0,0.0,1.0,0.09271162565315064,0.0003374140381320983
1544,16.5432186126709,840.9625812331724,26.717407358133983,33.421968021594886,3.0,0.99465559048962,24.081623897514817,1.2270711354222934,22.0707321311132,59.811017651470536,10.466787577233802,1002.7230411084478,B2,E00,fixed,0.7960001083905104,1.0,0.0,0.0,0.0,1.0,23.521696203598978,0.03513814554674329
1546,24.302161061767205,54.81547310913237,41.88361233301715,11.1138116849444,4.637917518615723,0.8797941065400664,0.0,0.4788534572981818,30.34048242501896,97.99033168567824,8.863679489453245,1004.327379917611,C3,E02,fixed,0.4769697198325394,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1547,15.42831852640264,299.1899770120737,14.2525275969815,11.02987062372736,3.0,0.5992369055747986,0.0,1.2746485279152346,27.144976581052248,20.335408471925053,10.755871273841684,1014.823254194194,B2,E01,fixed,0.4732368824976568,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1548,0.0,637.7979321754235,49.18115298817607,13.243413641425402,3.0,0.8619882150264511,46.41206427063012,3.623378923362672,6.048833339341891,24.174900774295715,6.096748674526339,1017.3352174808924,A1,E01,fixed,0.6291139594798311,0.0,1.0,0.0,0.0,1.0,105.79714804361113,0.26367049340276144
1549,0.0,598.877276590627,65.36265702887822,9.92182492065442,2.0,0.6587414376179968,33.111489114983186,1.3035089290271276,7.129932582303525,41.12826938610573,2.2419164294632554,1011.7663058283574,A1,E00,dual-axis,0.6125559549268578,1.0,0.0,0.0,0.0,0.0,26.438602127702286,0.07207006076516852
1553,33.07061004638672,408.63260147144376,65.0544993656179,8.424739482390438,5.0,0.7592433098782104,0.0,0.9552819429694352,38.34120142834205,29.4108401980716,5.580625588181418,1000.554437309975,C3,E02,dual-axis,0.5116431200310362,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1554,43.54217242178262,156.02160284961215,14.242268694203208,20.318569415259944,6.0,0.9820669231384576,7.804673111540092,0.7560918912300921,50.55826550106971,69.34013615083731,3.0826850865684854,1015.0284656442574,A1,E01,fixed,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03782200634757589
1556,28.22128157702037,317.84737868511814,90.91367351995044,6.899430608918023,1.0,0.703576130253435,11.91781934014944,1.1923176782098297,37.488601462724304,93.71488263273504,9.7389000554592,1012.2052750470432,A1,E02,tracking,0.4730344050569289,0.0,0.0,1.0,0.0,2.0,6.721736911887417,0.04470644604260976
1557,28.322990765002093,692.8833149404799,15.865576386486325,24.848581451989418,2.0,0.6592359079537085,6.800882645025077,0.4445779508206091,33.017143853611955,53.01841735839844,8.722943582038882,1019.7596598480797,B2,E00,dual-axis,0.5936733774657484,1.0,0.0,0.0,0.0,0.0,1.7949847966658856,0.004363682029717254
1560,39.87858122132666,401.9900510323171,60.324799197582536,18.590435028076172,7.0,0.7585305724617083,6.32083376951141,0.857553581203848,40.99222550019824,50.79415209921972,7.733136133160221,1011.4718033456132,C3,E00,fixed,0.5095480368944699,1.0,0.0,0.0,0.0,1.0,2.761981508913386,0.013484049222907163
1562,19.74856227165364,295.8562231361063,72.70935208468728,18.002605950916493,6.0,0.7271461369374526,4.804032606229317,0.091839170549995,29.77393322418618,9.643286893991975,12.769183048400008,1031.7729754927818,D4,E01,dual-axis,0.4314704741001122,0.0,1.0,0.0,0.0,0.0,0.1903640698119074,0.001491259386652352
1563,11.378553831012075,213.29197945813976,17.908820282951044,28.945016729983344,6.0,0.4262841862241946,33.61968066956193,0.7078825219778055,14.422183961169264,21.58078041576916,8.427205767261862,1006.5461328273326,C3,E01,dual-axis,0.491302277922849,0.0,1.0,0.0,0.0,0.0,11.69239695826163,0.11157843066072101
1565,30.986924710327028,341.2967090071358,14.281342222919392,26.895760108237067,5.0,0.8822927838398881,9.309962016027832,2.431464481370585,32.40915243149587,96.27262174561064,13.694758171552932,1002.6972118217114,A1,E02,dual-axis,0.5522338308612817,0.0,0.0,1.0,0.0,0.0,12.500829956867634,0.06632598957878515
1566,35.49596448951529,209.13155005193224,17.23365839304829,3.0949759016236427,6.0,0.7070486473718961,0.0,1.3959649776033516,36.27090136905053,61.97046196636244,5.178105551712836,1010.4751688090691,B2,E01,fixed,0.4976724814567947,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1568,28.55106544494629,682.4289184459271,86.31906610723988,5.870058853006216,7.0,0.9111396658581432,38.2124879148345,1.7354763057256033,34.0972060488183,42.032332572145314,10.761130611211572,1001.943183969259,C3,E01,dual-axis,0.6324596482838538,0.0,1.0,0.0,0.0,0.0,41.94274260517355,0.09717769216176016
1569,12.359200966986066,103.22542480043955,84.41684809901777,10.930093815577893,2.0,0.4083862370424581,20.183521862705994,0.7964534996874719,20.82243096468505,99.88360219367205,1.2094126465096489,1013.615693253455,A1,E01,tracking,0.4250004202892462,0.0,1.0,0.0,0.0,2.0,6.831982321266669,0.15572943056081606
1570,24.93712215152174,506.2821778040083,39.09335839755623,23.88143009523176,3.0,0.8406316471829562,36.87655993040342,0.3823917985227898,30.136925748653454,95.66239010120012,7.0195643127321015,999.5885566265584,D4,E00,fixed,0.564869908080342,1.0,0.0,0.0,0.0,1.0,7.965396688027135,0.027852637705487814
1571,20.82534787451489,445.0160511834161,0.3139640480059991,11.698378528905248,2.0,0.4998429948480267,18.36721077837465,1.675844558538155,20.973901483200805,91.17621296962032,10.21663904684918,1014.614856329462,D4,E01,tracking,0.5179413282563252,0.0,1.0,0.0,0.0,2.0,15.942539792622949,0.06916737083215027
1574,0.0,136.6001800170923,14.907494921944032,20.337858200073242,1.0,0.8915095908089952,0.0,0.2129153397985518,0.2935541685280971,89.07904120251587,8.614266976239797,1028.598723799768,A1,E01,fixed,0.3879134819407659,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1577,19.31247637471209,757.1952299363774,93.13086704685512,4.77856808828877,3.0,0.6803011298179626,35.80871939659862,1.461050842664421,22.037445434436528,17.193639207163358,5.0843329812256925,1005.4066603311186,C3,E00,dual-axis,0.617112563503101,1.0,0.0,0.0,0.0,0.0,32.286317041354415,0.0690949408827235
1579,32.92619291630883,586.431644950395,34.114004500017515,31.94466944497215,7.0,0.7936577643979545,46.02663294713879,3.135529380522697,39.03937654736456,4.682411153401578,2.4205956413265035,1024.4556911403938,A1,E02,dual-axis,0.5311352737566208,0.0,0.0,1.0,0.0,0.0,76.65230602185986,0.2460949390009388
1580,13.463351076926363,797.4055013219108,76.39069947670937,25.97308403440803,4.0,0.8384534009871293,0.0,3.310322382519058,18.62887673420381,98.28174813870504,13.965910452853002,1003.9384013431578,A1,E00,dual-axis,0.642008056681164,1.0,0.0,0.0,0.0,0.0,0.0,0.0
